# Node, all count, hit count, without preloading, with preloading, Hit ratio, Improved loading time
1500, 2591, 550, 3521813, 3105208, 0.212273, 0.118293
1500, 2592, 550, 3522732, 3106127, 0.212191, 0.118262
1500, 2593, 550, 3526635, 3110030, 0.21211, 0.118131
1500, 2594, 550, 3529889, 3113284, 0.212028, 0.118022
1500, 2595, 550, 3533142, 3116537, 0.211946, 0.117913
1500, 2596, 551, 3536376, 3116597, 0.21225, 0.118703
1500, 2597, 551, 3538729, 3118950, 0.212168, 0.118624
1500, 2598, 551, 3539680, 3119901, 0.212086, 0.118592
1500, 2599, 551, 3540768, 3120989, 0.212005, 0.118556
1500, 2600, 551, 3542496, 3122717, 0.211923, 0.118498
1500, 2601, 551, 3544182, 3124403, 0.211842, 0.118442
1500, 2602, 551, 3545052, 3125273, 0.21176, 0.118413
1500, 2603, 551, 3546456, 3126677, 0.211679, 0.118366
1500, 2604, 551, 3561818, 3142039, 0.211598, 0.117855
1500, 2605, 551, 3571518, 3151739, 0.211516, 0.117535
1500, 2606, 551, 3577816, 3158037, 0.211435, 0.117328
1500, 2607, 551, 3578704, 3158925, 0.211354, 0.117299
1500, 2608, 551, 3580306, 3160527, 0.211273, 0.117247
1500, 2609, 551, 3581476, 3161697, 0.211192, 0.117208
1500, 2610, 551, 3582646, 3162867, 0.211111, 0.11717
1500, 2611, 551, 3583506, 3163727, 0.21103, 0.117142
1500, 2612, 551, 3585972, 3166193, 0.210949, 0.117061
1500, 2613, 551, 3588156, 3168377, 0.210869, 0.11699
1500, 2614, 551, 3589290, 3169511, 0.210788, 0.116953
1500, 2615, 551, 3590424, 3170645, 0.210707, 0.116916
1500, 2616, 551, 3592846, 3173067, 0.210627, 0.116837
1500, 2617, 551, 3595723, 3175944, 0.210546, 0.116744
1500, 2618, 551, 3598510, 3178731, 0.210466, 0.116654
1500, 2619, 551, 3599158, 3179379, 0.210386, 0.116633
1500, 2620, 551, 3599726, 3179947, 0.210305, 0.116614
1500, 2621, 552, 3600238, 3180007, 0.210607, 0.116723
1500, 2622, 553, 3600788, 3180067, 0.210908, 0.116841
1500, 2623, 553, 3601365, 3180644, 0.210827, 0.116823
1500, 2624, 553, 3603109, 3182388, 0.210747, 0.116766
1500, 2625, 553, 3604853, 3184132, 0.210667, 0.11671
1500, 2626, 553, 3606256, 3185535, 0.210586, 0.116664
1500, 2627, 553, 3607413, 3186692, 0.210506, 0.116627
1500, 2628, 553, 3608076, 3187355, 0.210426, 0.116605
1500, 2629, 553, 3608821, 3188100, 0.210346, 0.116581
1500, 2630, 553, 3609566, 3188845, 0.210266, 0.116557
1500, 2631, 553, 3614418, 3193697, 0.210186, 0.116401
1500, 2632, 553, 3616085, 3195364, 0.210106, 0.116347
1500, 2633, 553, 3616785, 3196064, 0.210027, 0.116325
1500, 2634, 553, 3620137, 3199416, 0.209947, 0.116217
1500, 2635, 553, 3622280, 3201559, 0.209867, 0.116148
1500, 2636, 553, 3628088, 3207367, 0.209788, 0.115962
1500, 2637, 553, 3630140, 3209419, 0.209708, 0.115897
1500, 2638, 553, 3630514, 3209793, 0.209629, 0.115885
1500, 2639, 553, 3630880, 3210159, 0.209549, 0.115873
1500, 2640, 553, 3631274, 3210553, 0.20947, 0.11586
1500, 2641, 553, 3631633, 3210912, 0.20939, 0.115849
1500, 2642, 554, 3632013, 3210972, 0.20969, 0.115925
1500, 2643, 554, 3632408, 3211367, 0.20961, 0.115912
1500, 2644, 554, 3632779, 3211738, 0.209531, 0.115901
1500, 2645, 554, 3633203, 3212162, 0.209452, 0.115887
1500, 2646, 554, 3637529, 3216488, 0.209373, 0.115749
1500, 2647, 554, 3639815, 3218774, 0.209294, 0.115676
1500, 2648, 554, 3639881, 3218840, 0.209215, 0.115674
1500, 2649, 554, 3639934, 3218893, 0.209136, 0.115673
1500, 2650, 554, 3642011, 3220970, 0.209057, 0.115607
1500, 2651, 554, 3644011, 3222970, 0.208978, 0.115543
1500, 2652, 554, 3646142, 3225101, 0.208899, 0.115476
1500, 2653, 554, 3646497, 3225456, 0.20882, 0.115465
1500, 2654, 554, 3646744, 3225703, 0.208742, 0.115457
1500, 2655, 554, 3649872, 3228831, 0.208663, 0.115358
1500, 2656, 554, 3651517, 3230476, 0.208584, 0.115306
1500, 2657, 554, 3657628, 3236587, 0.208506, 0.115113
1500, 2658, 554, 3660473, 3239432, 0.208427, 0.115024
1500, 2659, 554, 3662899, 3241858, 0.208349, 0.114947
1500, 2660, 554, 3664129, 3243088, 0.208271, 0.114909
1500, 2661, 554, 3665227, 3244186, 0.208192, 0.114874
1500, 2662, 554, 3666315, 3245274, 0.208114, 0.11484
1500, 2663, 554, 3667406, 3246365, 0.208036, 0.114806
1500, 2664, 554, 3668570, 3247529, 0.207958, 0.11477
1500, 2665, 554, 3669704, 3248663, 0.20788, 0.114734
1500, 2666, 554, 3670822, 3249781, 0.207802, 0.114699
1500, 2667, 554, 3672019, 3250978, 0.207724, 0.114662
1500, 2668, 554, 3673252, 3252211, 0.207646, 0.114624
1500, 2669, 554, 3674381, 3253340, 0.207568, 0.114588
1500, 2670, 554, 3675501, 3254460, 0.207491, 0.114553
1500, 2671, 555, 3676683, 3254520, 0.207787, 0.114822
1500, 2672, 555, 3677216, 3255053, 0.20771, 0.114805
1500, 2673, 555, 3677718, 3255555, 0.207632, 0.114789
1500, 2674, 555, 3678454, 3256291, 0.207554, 0.114766
1500, 2675, 555, 3678954, 3256791, 0.207477, 0.114751
1500, 2676, 555, 3679463, 3257300, 0.207399, 0.114735
1500, 2677, 555, 3680025, 3257862, 0.207322, 0.114717
1500, 2678, 555, 3680587, 3258424, 0.207244, 0.1147
1500, 2679, 555, 3688065, 3265902, 0.207167, 0.114467
1500, 2680, 555, 3688521, 3266358, 0.20709, 0.114453
1500, 2681, 555, 3695087, 3272924, 0.207012, 0.11425
1500, 2682, 555, 3699011, 3276848, 0.206935, 0.114129
1500, 2683, 555, 3699911, 3277748, 0.206858, 0.114101
1500, 2684, 555, 3700576, 3278413, 0.206781, 0.11408
